country,year,age_group,mpr
bgr,2003,40_44,85.2
bgr,2003,45_49,82.9
bgr,2003,50_54,74.6
bgr,2003,55_59,62.4
bgr,2003,60_64,27.7
bgr,2003,65,7
bgr,2003,total_15,55.9859
bgr,2004,15_19,6.3
bgr,2004,20_24,62.6
bgr,2004,25_29,81.1
bgr,2004,30_34,87.2
bgr,2004,35_39,87.5
bgr,2004,40_44,86.7
bgr,2004,45_49,81.4
bgr,2004,50_54,77.8
bgr,2004,55_59,61.5
bgr,2004,60_64,30
bgr,2004,65,5.8
bgr,2004,total_15,56.7929
bgr,2005,15_19,7.6
bgr,2005,20_24,58.3
bgr,2005,25_29,81.1
bgr,2005,30_34,86.7
bgr,2005,35_39,86.5
bgr,2005,40_44,84.4
bgr,2005,45_49,82.8
bgr,2005,50_54,77.8
bgr,2005,55_59,63.6
bgr,2005,60_64,32.7
bgr,2005,65,4
bgr,2005,total_15,56.4908
bgr,2006,15_19,7.9
bgr,2006,20_24,59.5
bgr,2006,25_29,83.3
bgr,2006,30_34,88
bgr,2006,35_39,87.8
bgr,2006,40_44,87.4
bgr,2006,45_49,84.1
bgr,2006,50_54,79.2
bgr,2006,55_59,66.1
bgr,2006,60_64,38.6
bgr,2006,65,4.6
bgr,2006,total_15,58.2939
bgr,2007,15_19,8.1
bgr,2007,20_24,59.8
bgr,2007,25_29,84.8
bgr,2007,30_34,90.4
bgr,2007,35_39,89.3
bgr,2007,40_44,90.5
bgr,2007,45_49,87
bgr,2007,50_54,81.6
bgr,2007,55_59,69.1
bgr,2007,60_64,39.9
bgr,2007,65,5.3
bgr,2007,total_15,60.1048
bgr,2008,15_19,9.1
bgr,2008,20_24,64.1
bgr,2008,25_29,88.2
bgr,2008,30_34,90.4
bgr,2008,35_39,90.5
bgr,2008,40_44,90.9
bgr,2008,45_49,88
bgr,2008,50_54,83.9
bgr,2008,55_59,72.3
bgr,2008,60_64,44.5
bgr,2008,65,6.2
bgr,2008,total_15,62.1698
bgr,2009,15_19,8.89061
bgr,2009,20_24,61.3093
bgr,2009,25_29,85.4382
bgr,2009,30_34,90.4389
bgr,2009,35_39,90.2734
bgr,2009,40_44,90.338
bgr,2009,45_49,86.6164
bgr,2009,50_54,83.2004
bgr,2009,55_59,71.2992
bgr,2009,60_64,44.1609
bgr,2009,65,5.58079
bgr,2009,total_15,61.4109
bgr,2010,15_19,7.98816
bgr,2010,20_24,58.4265
bgr,2010,25_29,83.4264
bgr,2010,30_34,88.8488
bgr,2010,35_39,88.6173
bgr,2010,40_44,88.6234
bgr,2010,45_49,85.6705
bgr,2010,50_54,80.4948
bgr,2010,55_59,70.6889
bgr,2010,60_64,41.5324
bgr,2010,65,4.83664
bgr,2010,total_15,59.9897
bgr,2011,15_19,7.93935
bgr,2011,20_24,58.6838
bgr,2011,25_29,83.5838
bgr,2011,30_34,89.0139
bgr,2011,35_39,88.8056
bgr,2011,40_44,88.831
bgr,2011,45_49,85.9034
bgr,2011,50_54,80.8953
bgr,2011,55_59,71.12
bgr,2011,60_64,42.4992
bgr,2011,65,4.96298
bgr,2011,total_15,60.3047
bgr,2012,15_19,7.89053
bgr,2012,20_24,58.9412
bgr,2012,25_29,83.7412
bgr,2012,30_34,89.179
bgr,2012,35_39,88.9939
bgr,2012,40_44,89.0387
bgr,2012,45_49,86.1364
bgr,2012,50_54,81.2958
bgr,2012,55_59,71.5511
bgr,2012,60_64,43.4659
bgr,2012,65,5.08931
bgr,2012,total_15,60.6194
bgr,2013,15_19,7.84171
bgr,2013,20_24,59.1985
bgr,2013,25_29,83.8985
bgr,2013,30_34,89.3441
bgr,2013,35_39,89.1821
bgr,2013,40_44,89.2464
bgr,2013,45_49,86.3693
bgr,2013,50_54,81.6963
bgr,2013,55_59,71.9822
bgr,2013,60_64,44.4327
bgr,2013,65,5.21565
bgr,2013,total_15,60.9243
bgr,2014,15_19,7.7929
bgr,2014,20_24,59.4559
bgr,2014,25_29,84.0559
bgr,2014,30_34,89.5093
bgr,2014,35_39,89.3704
bgr,2014,40_44,89.454
bgr,2014,45_49,86.6023
bgr,2014,50_54,82.0969
bgr,2014,55_59,72.4133
bgr,2014,60_64,45.3995
bgr,2014,65,5.34199
bgr,2014,total_15,61.2103
bgr,2015,15_19,7.74408
bgr,2015,20_24,59.7133
bgr,2015,25_29,84.2132
bgr,2015,30_34,89.6744
bgr,2015,35_39,89.5587
bgr,2015,40_44,89.6617
bgr,2015,45_49,86.8352
bgr,2015,50_54,82.4974
bgr,2015,55_59,72.8444
bgr,2015,60_64,46.3662
bgr,2015,65,5.46832
bgr,2015,total_15,61.478
bgr,2016,15_19,7.69527
bgr,2016,20_24,59.9706
bgr,2016,25_29,84.3706
bgr,2016,30_34,89.8395
bgr,2016,35_39,89.7469
bgr,2016,40_44,89.8693
bgr,2016,45_49,87.0682
bgr,2016,50_54,82.8979
bgr,2016,55_59,73.2755
bgr,2016,60_64,47.333
bgr,2016,65,5.59466
bgr,2016,total_15,61.5956
bgr,2017,15_19,7.64645
bgr,2017,20_24,60.2279
bgr,2017,25_29,84.5279
bgr,2017,30_34,90.0046
bgr,2017,35_39,89.9352
bgr,2017,40_44,90.077
bgr,2017,45_49,87.3011
bgr,2017,50_54,83.2984
bgr,2017,55_59,73.7067
bgr,2017,60_64,48.2997
bgr,2017,65,5.72099
bgr,2017,total_15,61.6938
bgr,2018,15_19,7.59763
bgr,2018,20_24,60.4853
bgr,2018,25_29,84.6853
bgr,2018,30_34,90.1697
bgr,2018,35_39,90.1235
bgr,2018,40_44,90.2847
bgr,2018,45_49,87.5341
bgr,2018,50_54,83.6989
bgr,2018,55_59,74.1378
bgr,2018,60_64,49.2665
bgr,2018,65,5.84733
bgr,2018,total_15,61.7739
bgr,2019,15_19,7.54882
bgr,2019,20_24,60.7426
bgr,2019,25_29,84.8426
bgr,2019,30_34,90.3349
bgr,2019,35_39,90.3117
bgr,2019,40_44,90.4923
bgr,2019,45_49,87.767
bgr,2019,50_54,84.0995
bgr,2019,55_59,74.5689
bgr,2019,60_64,50.2332
bgr,2019,65,5.97366
bgr,2019,total_15,61.8311
bgr,2020,15_19,7.5
bgr,2020,20_24,61
bgr,2020,25_29,85
bgr,2020,30_34,90.5
bgr,2020,35_39,90.5
bgr,2020,40_44,90.7
bgr,2020,45_49,88
bgr,2020,50_54,84.5
bgr,2020,55_59,75
bgr,2020,60_64,51.2
bgr,2020,65,6.1
bgr,2020,total_15,61.8733
bfa,1985,15_19,86
bfa,1985,20_24,92.2
bfa,1985,25_29,96.8
bfa,1985,30_34,97.7
bfa,1985,35_39,98.1
bfa,1985,40_44,97.6
bfa,1985,45_49,97.5
bfa,1985,50_54,95.8
bfa,1985,55_59,94.1
bfa,1985,60_64,91
bfa,1985,65,73.3
bfa,1986,15_19,85.0254
bfa,1986,20_24,91.8531
bfa,1986,25_29,96.8169
bfa,1986,30_34,97.8127
bfa,1986,35_39,98.2162
bfa,1986,40_44,97.8605
bfa,1986,45_49,97.8518
bfa,1986,50_54,95.9648
bfa,1986,55_59,94.0671
bfa,1986,60_64,91.254
bfa,1986,65,73.6571
bfa,1987,15_19,83.9955
bfa,1987,20_24,91.4923
bfa,1987,25_29,96.8337
bfa,1987,30_34,97.92
bfa,1987,35_39,98.3253
bfa,1987,40_44,98.0933
bfa,1987,45_49,98.155
bfa,1987,50_54,96.1234
bfa,1987,55_59,94.034
bfa,1987,60_64,91.1817
bfa,1987,65,73.6549
bfa,1988,15_19,82.9091
bfa,1988,20_24,91.117
bfa,1988,25_29,96.8504
bfa,1988,30_34,98.0222
bfa,1988,35_39,98.4279
bfa,1988,40_44,98.3012
bfa,1988,45_49,98.4162
bfa,1988,50_54,96.276
bfa,1988,55_59,94.0008
bfa,1988,60_64,91.3264
bfa,1988,65,73.861
bfa,1989,15_19,81.7649
bfa,1989,20_24,90.7268
bfa,1989,25_29,96.867
bfa,1989,30_34,98.1194
bfa,1989,35_39,98.5243
bfa,1989,40_44,98.4867
bfa,1989,45_49,98.6408
bfa,1989,50_54,96.4229
bfa,1989,55_59,93.9674
bfa,1989,60_64,91.3163
bfa,1989,65,73.8755
bfa,1990,15_19,80.5621
bfa,1990,20_24,90.3213
bfa,1990,25_29,96.8835
bfa,1990,30_34,98.2119
bfa,1990,35_39,98.6149
bfa,1990,40_44,98.6523
bfa,1990,45_49,98.834
bfa,1990,50_54,96.5641
bfa,1990,55_59,93.9338
bfa,1990,60_64,91.1806
bfa,1990,65,73.7262
bfa,1990,total_15,91.2353
bfa,1991,15_19,79.3
bfa,1991,20_24,89.9
bfa,1991,25_29,96.9
bfa,1991,30_34,98.3
bfa,1991,35_39,98.7
bfa,1991,40_44,98.8
bfa,1991,45_49,99
bfa,1991,50_54,96.7
bfa,1991,55_59,93.9
bfa,1991,60_64,91.3919
bfa,1991,65,73.9133
bfa,1991,total_15,90.9352
bfa,1992,15_19,79.2148
bfa,1992,20_24,89.731
bfa,1992,25_29,96.8535
bfa,1992,30_34,98.3069
bfa,1992,35_39,98.7
bfa,1992,40_44,98.7965
bfa,1992,45_49,98.9828
bfa,1992,50_54,96.6759
bfa,1992,55_59,93.869
bfa,1992,60_64,91.2569
bfa,1992,65,73.7068
bfa,1992,total_15,90.865
bfa,1993,15_19,79.1036
bfa,1993,20_24,89.5621
bfa,1993,25_29,96.8451
bfa,1993,30_34,98.3138
bfa,1993,35_39,98.7
bfa,1993,40_44,98.7931
bfa,1993,45_49,98.9655
bfa,1993,50_54,96.6517
bfa,1993,55_59,93.8379
bfa,1993,60_64,91.2349
bfa,1993,65,73.6015
bfa,1993,total_15,90.8039
bfa,1994,15_19,78.9785
bfa,1994,20_24,89.3931
bfa,1994,25_29,96.8064
bfa,1994,30_34,98.3207
bfa,1994,35_39,98.7
bfa,1994,40_44,98.7897
bfa,1994,45_49,98.9483
bfa,1994,50_54,96.6276
bfa,1994,55_59,93.8069
bfa,1994,60_64,91.1242
bfa,1994,65,73.3925
bfa,1994,total_15,90.7344
bfa,1995,15_19,78.8482
bfa,1995,20_24,89.2241
bfa,1995,25_29,96.8246
bfa,1995,30_34,98.3276
bfa,1995,35_39,98.7
bfa,1995,40_44,98.7862
bfa,1995,45_49,98.931
bfa,1995,50_54,96.6034
bfa,1995,55_59,93.7759
bfa,1995,60_64,91.1807
bfa,1995,65,73.3566
bfa,1995,total_15,90.691
bfa,1996,15_19,78.715
bfa,1996,20_24,89.0552
bfa,1996,25_29,96.9074
bfa,1996,30_34,98.3345
bfa,1996,35_39,98.7
bfa,1996,40_44,98.7828
bfa,1996,45_49,98.9138
bfa,1996,50_54,96.5793
bfa,1996,55_59,93.7448
bfa,1996,60_64,91.4275
bfa,1996,65,73.5242
bfa,1996,total_15,90.6781
bfa,1997,15_19,78.5787
bfa,1997,20_24,88.8862
bfa,1997,25_29,96.9319
bfa,1997,30_34,98.3414
bfa,1997,35_39,98.7
bfa,1997,40_44,98.7793
bfa,1997,45_49,98.8966
bfa,1997,50_54,96.5552
bfa,1997,55_59,93.7138
bfa,1997,60_64,91.5027
bfa,1997,65,73.5076
bfa,1997,total_15,90.6504
bfa,1998,15_19,78.4419
bfa,1998,20_24,88.7172
bfa,1998,25_29,96.9677
bfa,1998,30_34,98.3483
bfa,1998,35_39,98.7
bfa,1998,40_44,98.7759
bfa,1998,45_49,98.8793
bfa,1998,50_54,96.531
bfa,1998,55_59,93.6828
bfa,1998,60_64,91.6111
bfa,1998,65,73.5285
bfa,1998,total_15,90.6315
bfa,1999,15_19,78.3065
bfa,1999,20_24,88.5483
bfa,1999,25_29,97.0035
bfa,1999,30_34,98.3552
bfa,1999,35_39,98.7
bfa,1999,40_44,98.7724
bfa,1999,45_49,98.8621
bfa,1999,50_54,96.5069
bfa,1999,55_59,93.6517
bfa,1999,60_64,91.7193
bfa,1999,65,73.5522
bfa,1999,total_15,90.6182
bfa,2000,15_19,78.174
bfa,2000,20_24,88.3793
bfa,2000,25_29,96.9702
bfa,2000,30_34,98.3621
bfa,2000,35_39,98.7
bfa,2000,40_44,98.769
bfa,2000,45_49,98.8448
bfa,2000,50_54,96.4828
bfa,2000,55_59,93.6207
bfa,2000,60_64,91.6244
bfa,2000,65,73.3525
bfa,2000,total_15,90.5876
bfa,2001,15_19,78.046
bfa,2001,20_24,88.2103
bfa,2001,25_29,96.9953
bfa,2001,30_34,98.369
bfa,2001,35_39,98.7
bfa,2001,40_44,98.7655
bfa,2001,45_49,98.8276
bfa,2001,50_54,96.4586
bfa,2001,55_59,93.5897
bfa,2001,60_64,91.701
bfa,2001,65,73.3474
bfa,2001,total_15,90.5822
bfa,2002,15_19,77.9227
bfa,2002,20_24,88.0414
bfa,2002,25_29,96.9963
bfa,2002,30_34,98.3759
bfa,2002,35_39,98.7
bfa,2002,40_44,98.7621
bfa,2002,45_49,98.8103
bfa,2002,50_54,96.4345
bfa,2002,55_59,93.5586
bfa,2002,60_64,91.7066
bfa,2002,65,73.2669
bfa,2002,total_15,90.5743
bfa,2003,15_19,77.8017
bfa,2003,20_24,87.8724
bfa,2003,25_29,97.0367
bfa,2003,30_34,98.3828
bfa,2003,35_39,98.7
bfa,2003,40_44,98.7586
bfa,2003,45_49,98.7931
bfa,2003,50_54,96.4103
bfa,2003,55_59,93.5276
bfa,2003,60_64,91.8277
bfa,2003,65,73.3189
bfa,2003,total_15,90.5824
bfa,2004,15_19,77.6798
bfa,2004,20_24,87.7035
bfa,2004,25_29,97.0355
bfa,2004,30_34,98.3897
bfa,2004,35_39,98.7
bfa,2004,40_44,98.7552
bfa,2004,45_49,98.7759
bfa,2004,50_54,96.3862
bfa,2004,55_59,93.4965
bfa,2004,60_64,91.8269
bfa,2004,65,73.233
bfa,2004,total_15,90.577
bfa,2005,15_19,77.5549
bfa,2005,20_24,87.5345
bfa,2005,25_29,97.0541
bfa,2005,30_34,98.3966
bfa,2005,35_39,98.7
bfa,2005,40_44,98.7517
bfa,2005,45_49,98.7586
bfa,2005,50_54,96.3621
bfa,2005,55_59,93.4655
bfa,2005,60_64,91.884
bfa,2005,65,73.2116
bfa,2005,total_15,90.5761
bfa,2006,15_19,77.4262
bfa,2006,20_24,87.3655
bfa,2006,25_29,97.0617
bfa,2006,30_34,98.4035
bfa,2006,35_39,98.7
bfa,2006,40_44,98.7483
bfa,2006,45_49,98.7414
bfa,2006,50_54,96.3379
bfa,2006,55_59,93.4345
bfa,2006,60_64,91.909
bfa,2006,65,73.1514
bfa,2006,total_15,90.5693
bfa,2007,15_19,77.2949
bfa,2007,20_24,87.1966
bfa,2007,25_29,97.046
bfa,2007,30_34,98.4103
bfa,2007,35_39,98.7
bfa,2007,40_44,98.7448
bfa,2007,45_49,98.7241
bfa,2007,50_54,96.3138
bfa,2007,55_59,93.4035
bfa,2007,60_64,91.8657
bfa,2007,65,73.011
bfa,2007,total_15,90.5528
bfa,2008,15_19,77.1639
bfa,2008,20_24,87.0276
bfa,2008,25_29,97.0474
bfa,2008,30_34,98.4172
bfa,2008,35_39,98.7
bfa,2008,40_44,98.7414
bfa,2008,45_49,98.7069
bfa,2008,50_54,96.2897
bfa,2008,55_59,93.3724
bfa,2008,60_64,91.8725
bfa,2008,65,72.9288
bfa,2008,total_15,90.5392
bfa,2009,15_19,77.0365
bfa,2009,20_24,86.8586
bfa,2009,25_29,97.0318
bfa,2009,30_34,98.4241
bfa,2009,35_39,98.7
bfa,2009,40_44,98.7379
bfa,2009,45_49,98.6897
bfa,2009,50_54,96.2655
bfa,2009,55_59,93.3414
bfa,2009,60_64,91.8295
bfa,2009,65,72.792
bfa,2009,total_15,90.5169
bfa,2010,15_19,76.9147
bfa,2010,20_24,86.6897
bfa,2010,25_29,97.0507
bfa,2010,30_34,98.431
bfa,2010,35_39,98.7
bfa,2010,40_44,98.7345
bfa,2010,45_49,98.6724
bfa,2010,50_54,96.2414
bfa,2010,55_59,93.3103
bfa,2010,60_64,91.8874
bfa,2010,65,72.7757
bfa,2010,total_15,90.5023
bfa,2011,15_19,76.4233
bfa,2011,20_24,86.5207
bfa,2011,25_29,97.0657
bfa,2011,30_34,98.4379
bfa,2011,35_39,98.7
bfa,2011,40_44,98.731
bfa,2011,45_49,98.6552
bfa,2011,50_54,96.2172
bfa,2011,55_59,93.2793
bfa,2011,60_64,91.6986
bfa,2011,65,72.4981
bfa,2011,total_15,90.395
bfa,2012,15_19,75.9318
bfa,2012,20_24,86.3517
bfa,2012,25_29,97.0806
bfa,2012,30_34,98.4448
bfa,2012,35_39,98.7
bfa,2012,40_44,98.7276
bfa,2012,45_49,98.6379
bfa,2012,50_54,96.1931
bfa,2012,55_59,93.2483
bfa,2012,60_64,91.5099
bfa,2012,65,72.2205
bfa,2012,total_15,90.284
bfa,2013,15_19,75.4403
bfa,2013,20_24,86.1828
bfa,2013,25_29,97.0955
bfa,2013,30_34,98.4517
bfa,2013,35_39,98.7
bfa,2013,40_44,98.7241
bfa,2013,45_49,98.6207
bfa,2013,50_54,96.169
bfa,2013,55_59,93.2172
bfa,2013,60_64,91.3212
bfa,2013,65,71.943
bfa,2013,total_15,90.1709
bfa,2014,15_19,74.9488
bfa,2014,20_24,86.0138
bfa,2014,25_29,97.1104
bfa,2014,30_34,98.4586
bfa,2014,35_39,98.7
bfa,2014,40_44,98.7207
bfa,2014,45_49,98.6034
bfa,2014,50_54,96.1448
bfa,2014,55_59,93.1862
bfa,2014,60_64,91.1324
bfa,2014,65,71.6654
bfa,2014,total_15,90.0582
bfa,2015,15_19,74.4574
bfa,2015,20_24,85.8448
bfa,2015,25_29,97.1254
bfa,2015,30_34,98.4655
bfa,2015,35_39,98.7
bfa,2015,40_44,98.7172
bfa,2015,45_49,98.5862
bfa,2015,50_54,96.1207
bfa,2015,55_59,93.1552
bfa,2015,60_64,90.9437
bfa,2015,65,71.3878
bfa,2015,total_15,89.9468
bfa,2016,15_19,73.9659
bfa,2016,20_24,85.6759
bfa,2016,25_29,97.1403
bfa,2016,30_34,98.4724
bfa,2016,35_39,98.7
bfa,2016,40_44,98.7138
bfa,2016,45_49,98.569
bfa,2016,50_54,96.0965
bfa,2016,55_59,93.1241
bfa,2016,60_64,90.7549
bfa,2016,65,71.1103
bfa,2016,total_15,89.8398
bfa,2017,15_19,73.4744
bfa,2017,20_24,85.5069
bfa,2017,25_29,97.1552
bfa,2017,30_34,98.4793
bfa,2017,35_39,98.7
bfa,2017,40_44,98.7103
bfa,2017,45_49,98.5517
bfa,2017,50_54,96.0724
bfa,2017,55_59,93.0931
bfa,2017,60_64,90.5662
bfa,2017,65,70.8327
bfa,2017,total_15,89.733
bfa,2018,15_19,72.983
bfa,2018,20_24,85.3379
bfa,2018,25_29,97.1701
bfa,2018,30_34,98.4862
bfa,2018,35_39,98.7
bfa,2018,40_44,98.7069
bfa,2018,45_49,98.5345
bfa,2018,50_54,96.0483
bfa,2018,55_59,93.0621
bfa,2018,60_64,90.3775
bfa,2018,65,70.5551
bfa,2018,total_15,89.6236
bfa,2019,15_19,72.4915
bfa,2019,20_24,85.169
bfa,2019,25_29,97.1851
bfa,2019,30_34,98.4931
bfa,2019,35_39,98.7
bfa,2019,40_44,98.7035
bfa,2019,45_49,98.5172
bfa,2019,50_54,96.0241
bfa,2019,55_59,93.031
bfa,2019,60_64,90.1887
bfa,2019,65,70.2776
bfa,2019,total_15,89.5091
bfa,2020,15_19,72
bfa,2020,20_24,85
bfa,2020,25_29,97.2
bfa,2020,30_34,98.5
bfa,2020,35_39,98.7
bfa,2020,40_44,98.7
bfa,2020,45_49,98.5
bfa,2020,50_54,96
bfa,2020,55_59,93
bfa,2020,60_64,90
bfa,2020,65,70
bfa,2020,total_15,89.3883
bdi,1990,15_19,68.9
bdi,1990,20_24,90.3
bdi,1990,25_29,97.4
bdi,1990,30_34,98.6
bdi,1990,35_39,98.8
bdi,1990,40_44,98.7
bdi,1990,45_49,98.3
bdi,1990,50_54,97.5
bdi,1990,55_59,96.1
bdi,1990,60_64,93.6
bdi,1990,65,78.8
bdi,1990,total_15,90.2054
bdi,1991,15_19,67.9703
bdi,1991,20_24,89.2952
bdi,1991,25_29,97.118
bdi,1991,30_34,98.5113
bdi,1991,35_39,98.7645
bdi,1991,40_44,98.6653
bdi,1991,45_49,98.11
bdi,1991,50_54,97.5474
bdi,1991,55_59,95.9836
bdi,1991,60_64,93.9029
bdi,1991,65,77.7001
bdi,1991,total_15,89.7874
bdi,1992,15_19,67.0262
bdi,1992,20_24,88.2
bdi,1992,25_29,96.8064
bdi,1992,30_34,98.4171
bdi,1992,35_39,98.7279
bdi,1992,40_44,98.6298
bdi,1992,45_49,97.8992
bdi,1992,50_54,97.594
bdi,1992,55_59,95.8638
bdi,1992,60_64,94.1923
bdi,1992,65,76.5601
bdi,1992,total_15,89.3116
bdi,1993,15_19,66.0681
bdi,1993,20_24,87.0089
bdi,1993,25_29,96.4623
bdi,1993,30_34,98.317
bdi,1993,35_39,98.6903
bdi,1993,40_44,98.5932
bdi,1993,45_49,97.6655
bdi,1993,50_54,97.6396
bdi,1993,55_59,95.7407
bdi,1993,60_64,94.4688
bdi,1993,65,75.3802
bdi,1993,total_15,88.7733
bdi,1994,15_19,65.0966
bdi,1994,20_24,85.7172
bdi,1994,25_29,96.0827
bdi,1994,30_34,98.2108
bdi,1994,35_39,98.6516
bdi,1994,40_44,98.5558
bdi,1994,45_49,97.4065
bdi,1994,50_54,97.6845
bdi,1994,55_59,95.614
bdi,1994,60_64,94.7328
bdi,1994,65,74.161
bdi,1994,total_15,88.1707
bdi,1995,15_19,64.1125
bdi,1995,20_24,84.3201
bdi,1995,25_29,95.6641
bdi,1995,30_34,98.0979
bdi,1995,35_39,98.6117
bdi,1995,40_44,98.5173
bdi,1995,45_49,97.1195
bdi,1995,50_54,97.7284
bdi,1995,55_59,95.4837
bdi,1995,60_64,94.9849
bdi,1995,65,72.9032
bdi,1995,total_15,87.504
bdi,1996,15_19,63.1163
bdi,1996,20_24,82.8138
bdi,1996,25_29,95.2031
bdi,1996,30_34,97.9781
bdi,1996,35_39,98.5707
bdi,1996,40_44,98.4779
bdi,1996,45_49,96.8019
bdi,1996,50_54,97.7716
bdi,1996,55_59,95.3498
bdi,1996,60_64,95.2256
bdi,1996,65,71.6075
bdi,1996,total_15,86.8103
bdi,1997,15_19,62.1088
bdi,1997,20_24,81.195
bdi,1997,25_29,94.6957
bdi,1997,30_34,97.8508
bdi,1997,35_39,98.5285
bdi,1997,40_44,98.4374
bdi,1997,45_49,96.4505
bdi,1997,50_54,97.814
bdi,1997,55_59,95.2121
bdi,1997,60_64,95.4553
bdi,1997,65,70.2752
bdi,1997,total_15,86.0264
bdi,1998,15_19,61.0908
bdi,1998,20_24,79.4616
bdi,1998,25_29,94.138
bdi,1998,30_34,97.7158
bdi,1998,35_39,98.4851
bdi,1998,40_44,98.3958
bdi,1998,45_49,96.0621
bdi,1998,50_54,97.8556
bdi,1998,55_59,95.0705
bdi,1998,60_64,95.6744
bdi,1998,65,68.9075
bdi,1998,total_15,85.1469
bdi,1999,15_19,60.9658
bdi,1999,20_24,79.2588
bdi,1999,25_29,94.109
bdi,1999,30_34,97.6833
bdi,1999,35_39,98.4403
bdi,1999,40_44,98.3778
bdi,1999,45_49,96.0366
bdi,1999,50_54,97.744
bdi,1999,55_59,94.9537
bdi,1999,60_64,95.4619
bdi,1999,65,68.5026
bdi,1999,total_15,84.7828
bdi,2000,15_19,60.4501
bdi,2000,20_24,79.056
bdi,2000,25_29,94.08
bdi,2000,30_34,97.6507
bdi,2000,35_39,98.3956
bdi,2000,40_44,98.3598
bdi,2000,45_49,96.011
bdi,2000,50_54,97.6324
bdi,2000,55_59,94.8368
bdi,2000,60_64,95.2495
bdi,2000,65,68.0977
bdi,2000,total_15,84.3008
bdi,2001,15_19,59.5259
bdi,2001,20_24,78.8532
bdi,2001,25_29,94.051
bdi,2001,30_34,97.6182
bdi,2001,35_39,98.3508
bdi,2001,40_44,98.3418
bdi,2001,45_49,95.9855
bdi,2001,50_54,97.5207
bdi,2001,55_59,94.72
bdi,2001,60_64,95.037
bdi,2001,65,67.6928
bdi,2001,total_15,83.9023
bdi,2002,15_19,58.2603
bdi,2002,20_24,78.6504
bdi,2002,25_29,94.022
bdi,2002,30_34,97.5857
bdi,2002,35_39,98.306
bdi,2002,40_44,98.3238
bdi,2002,45_49,95.9599
bdi,2002,50_54,97.4091
bdi,2002,55_59,94.6031
bdi,2002,60_64,94.8245
bdi,2002,65,67.288
bdi,2002,total_15,83.4742
bdi,2003,15_19,56.7604
bdi,2003,20_24,78.4476
bdi,2003,25_29,93.993
bdi,2003,30_34,97.5531
bdi,2003,35_39,98.2612
bdi,2003,40_44,98.3059
bdi,2003,45_49,95.9343
bdi,2003,50_54,97.2975
bdi,2003,55_59,94.4863
bdi,2003,60_64,94.612
bdi,2003,65,66.8831
bdi,2003,total_15,83.0473
bdi,2004,15_19,55.1684
bdi,2004,20_24,78.2448
bdi,2004,25_29,93.964
bdi,2004,30_34,97.5206
bdi,2004,35_39,98.2164
bdi,2004,40_44,98.2879
bdi,2004,45_49,95.9088
bdi,2004,50_54,97.1859
bdi,2004,55_59,94.3695
bdi,2004,60_64,94.3996
bdi,2004,65,66.4782
bdi,2004,total_15,82.6618
bdi,2005,15_19,53.5958
bdi,2005,20_24,78.042
bdi,2005,25_29,93.935
bdi,2005,30_34,97.488
bdi,2005,35_39,98.1717
bdi,2005,40_44,98.2699
bdi,2005,45_49,95.8833
bdi,2005,50_54,97.0743
bdi,2005,55_59,94.2526
bdi,2005,60_64,94.1871
bdi,2005,65,66.0733
bdi,2005,total_15,82.3464
bdi,2006,15_19,52.0629
bdi,2006,20_24,77.8392
bdi,2006,25_29,93.906
bdi,2006,30_34,97.4555
bdi,2006,35_39,98.1269
bdi,2006,40_44,98.2519
bdi,2006,45_49,95.8577
bdi,2006,50_54,96.9626
bdi,2006,55_59,94.1358
bdi,2006,60_64,93.9746
bdi,2006,65,65.6684
bdi,2006,total_15,82.0715
bdi,2007,15_19,50.5848
bdi,2007,20_24,77.6364
bdi,2007,25_29,93.877
bdi,2007,30_34,97.423
bdi,2007,35_39,98.0821
bdi,2007,40_44,98.2339
bdi,2007,45_49,95.8321
bdi,2007,50_54,96.851
bdi,2007,55_59,94.0189
bdi,2007,60_64,93.7622
bdi,2007,65,65.2635
bdi,2007,total_15,81.8806
bdi,2008,15_19,49.2429
bdi,2008,20_24,77.4336
bdi,2008,25_29,93.848
bdi,2008,30_34,97.3904
bdi,2008,35_39,98.0373
bdi,2008,40_44,98.2159
bdi,2008,45_49,95.8066
bdi,2008,50_54,96.7394
bdi,2008,55_59,93.9021
bdi,2008,60_64,93.5497
bdi,2008,65,64.8586
bdi,2008,total_15,81.7895
bdi,2009,15_19,48.1178
bdi,2009,20_24,77.2308
bdi,2009,25_29,93.819
bdi,2009,30_34,97.3579
bdi,2009,35_39,97.9925
bdi,2009,40_44,98.1979
bdi,2009,45_49,95.781
bdi,2009,50_54,96.6278
bdi,2009,55_59,93.7853
bdi,2009,60_64,93.3372
bdi,2009,65,64.4537
bdi,2009,total_15,81.808
bdi,2010,15_19,47.2485
bdi,2010,20_24,77.028
bdi,2010,25_29,93.79
bdi,2010,30_34,97.3254
bdi,2010,35_39,97.9478
bdi,2010,40_44,98.1799
bdi,2010,45_49,95.7555
bdi,2010,50_54,96.5162
bdi,2010,55_59,93.6684
bdi,2010,60_64,93.1247
bdi,2010,65,64.0489
bdi,2010,total_15,81.931
bdi,2011,15_19,46.8237
bdi,2011,20_24,76.8252
bdi,2011,25_29,93.761
bdi,2011,30_34,97.2928
bdi,2011,35_39,97.903
bdi,2011,40_44,98.1619
bdi,2011,45_49,95.73
bdi,2011,50_54,96.4046
bdi,2011,55_59,93.5516
bdi,2011,60_64,92.9123
