country,year,age_group,mflf
hrv,2016,50_54,222.670000
hrv,2016,55_59,169.778100
hrv,2016,60_64,85.433170
hrv,2016,65,44.979860
hrv,2016,total_15,1954.473000
hrv,2017,15_19,35.048880
hrv,2017,20_24,137.863700
hrv,2017,25_29,226.284700
hrv,2017,30_34,263.356300
hrv,2017,35_39,271.188400
hrv,2017,40_44,254.583500
hrv,2017,45_49,236.788600
hrv,2017,50_54,220.853000
hrv,2017,55_59,170.398000
hrv,2017,60_64,87.379590
hrv,2017,65,46.306020
hrv,2017,total_15,1950.051000
hrv,2018,15_19,33.268780
hrv,2018,20_24,135.907000
hrv,2018,25_29,223.946100
hrv,2018,30_34,257.530300
hrv,2018,35_39,272.378500
hrv,2018,40_44,258.334900
hrv,2018,45_49,237.107500
hrv,2018,50_54,219.002600
hrv,2018,55_59,170.790300
hrv,2018,60_64,89.122130
hrv,2018,65,47.641980
hrv,2018,total_15,1945.030000
hrv,2019,15_19,31.704570
hrv,2019,20_24,133.452200
hrv,2019,25_29,221.850600
hrv,2019,30_34,251.920400
hrv,2019,35_39,272.383800
hrv,2019,40_44,261.937600
hrv,2019,45_49,238.259200
hrv,2019,50_54,217.576200
hrv,2019,55_59,170.905900
hrv,2019,60_64,90.731410
hrv,2019,65,48.976550
hrv,2019,total_15,1939.698000
hrv,2020,15_19,30.495530
hrv,2020,20_24,130.294700
hrv,2020,25_29,219.740200
hrv,2020,30_34,247.216600
hrv,2020,35_39,271.031700
hrv,2020,40_44,264.990800
hrv,2020,45_49,240.227600
hrv,2020,50_54,216.884400
hrv,2020,55_59,170.733400
hrv,2020,60_64,92.245410
hrv,2020,65,50.303650
hrv,2020,total_15,1934.164000
cub,1981,15_19,250.382500
cub,1981,20_24,520.241300
cub,1981,25_29,562.056500
cub,1981,30_34,489.785300
cub,1981,35_39,439.205300
cub,1981,40_44,391.693800
cub,1981,45_49,308.954000
cub,1981,50_54,240.275700
cub,1981,55_59,175.609700
cub,1981,60_64,103.087900
cub,1981,65,89.751390
cub,1982,15_19,265.966200
cub,1982,20_24,562.348400
cub,1982,25_29,549.035400
cub,1982,30_34,507.642000
cub,1982,35_39,438.813000
cub,1982,40_44,396.776400
cub,1982,45_49,318.680700
cub,1982,50_54,245.515500
cub,1982,55_59,180.735700
cub,1982,60_64,101.716200
cub,1982,65,89.348010
cub,1983,15_19,277.763900
cub,1983,20_24,609.699100
cub,1983,25_29,533.296900
cub,1983,30_34,526.018700
cub,1983,35_39,437.875800
cub,1983,40_44,399.787600
cub,1983,45_49,328.338500
cub,1983,50_54,250.366000
cub,1983,55_59,185.856600
cub,1983,60_64,100.447900
cub,1983,65,88.609930
cub,1984,15_19,289.278700
cub,1984,20_24,650.915500
cub,1984,25_29,529.495800
cub,1984,30_34,540.055800
cub,1984,35_39,440.479100
cub,1984,40_44,402.353500
cub,1984,45_49,337.797900
cub,1984,50_54,256.375000
cub,1984,55_59,191.275300
cub,1984,60_64,99.655410
cub,1984,65,87.886340
cub,1985,15_19,302.910100
cub,1985,20_24,679.080900
cub,1985,25_29,545.474800
cub,1985,30_34,547.012700
cub,1985,35_39,448.643300
cub,1985,40_44,405.369000
cub,1985,45_49,346.749300
cub,1985,50_54,264.378600
cub,1985,55_59,197.150000
cub,1985,60_64,99.419800
cub,1985,65,87.344440
cub,1986,15_19,316.799000
cub,1986,20_24,693.242700
cub,1986,25_29,578.393300
cub,1986,30_34,546.608800
cub,1986,35_39,461.946400
cub,1986,40_44,407.980300
cub,1986,45_49,354.264900
cub,1986,50_54,273.455000
cub,1986,55_59,202.197300
cub,1986,60_64,98.380910
cub,1986,65,86.166730
cub,1987,15_19,314.170900
cub,1987,20_24,695.267200
cub,1987,25_29,630.420700
cub,1987,30_34,538.274500
cub,1987,35_39,482.594900
cub,1987,40_44,410.928900
cub,1987,45_49,361.961100
cub,1987,50_54,285.017700
cub,1987,55_59,208.107600
cub,1987,60_64,98.041570
cub,1987,65,85.191160
cub,1988,15_19,311.881500
cub,1988,20_24,688.490000
cub,1988,25_29,691.114000
cub,1988,30_34,529.288900
cub,1988,35_39,505.881500
cub,1988,40_44,415.198200
cub,1988,45_49,369.458000
cub,1988,50_54,297.931300
cub,1988,55_59,214.948500
cub,1988,60_64,98.132200
cub,1988,65,84.315180
cub,1989,15_19,297.473100
cub,1989,20_24,679.147500
cub,1989,25_29,743.759300
cub,1989,30_34,531.483400
cub,1989,35_39,524.276400
cub,1989,40_44,422.425000
cub,1989,45_49,376.244200
cub,1989,50_54,310.403400
cub,1989,55_59,222.887100
cub,1989,60_64,98.293930
cub,1989,65,83.406510
cub,1990,15_19,278.313000
cub,1990,20_24,671.306200
cub,1990,25_29,778.115000
cub,1990,30_34,551.773600
cub,1990,35_39,533.694900
cub,1990,40_44,433.619800
cub,1990,45_49,382.210100
cub,1990,50_54,321.384100
cub,1990,55_59,232.056700
cub,1990,60_64,98.352040
cub,1990,65,82.425160
cub,1990,total_15,4363.251000
