country,year,age_group,mlf
bwa,1990,40_44,23.712390
bwa,1990,45_49,18.684970
bwa,1990,50_54,14.464450
bwa,1990,55_59,10.628400
bwa,1990,60_64,7.045834
bwa,1990,65,8.936768
bwa,1990,total_15,299.429000
bwa,1991,15_19,36.920360
bwa,1991,20_24,54.334960
bwa,1991,25_29,50.794340
bwa,1991,30_34,44.006480
bwa,1991,35_39,37.817750
bwa,1991,40_44,25.605620
bwa,1991,45_49,19.361970
bwa,1991,50_54,15.118490
bwa,1991,55_59,11.225310
bwa,1991,60_64,7.312960
bwa,1991,65,9.194313
bwa,1991,total_15,311.692600
bwa,1992,15_19,38.065200
bwa,1992,20_24,56.494270
bwa,1992,25_29,52.602890
bwa,1992,30_34,45.272120
bwa,1992,35_39,39.314750
bwa,1992,40_44,27.956890
bwa,1992,45_49,19.981530
bwa,1992,50_54,15.808660
bwa,1992,55_59,11.845450
bwa,1992,60_64,7.707546
bwa,1992,65,9.398103
bwa,1992,total_15,324.447400
bwa,1993,15_19,39.200740
bwa,1993,20_24,58.765390
bwa,1993,25_29,54.562580
bwa,1993,30_34,46.599100
bwa,1993,35_39,40.561780
bwa,1993,40_44,30.528450
bwa,1993,45_49,20.696440
bwa,1993,50_54,16.514810
bwa,1993,55_59,12.485400
bwa,1993,60_64,8.189850
bwa,1993,65,9.580737
bwa,1993,total_15,337.685300
bwa,1994,15_19,40.282220
bwa,1994,20_24,61.190250
bwa,1994,25_29,56.647580
bwa,1994,30_34,48.018630
bwa,1994,35_39,41.742100
bwa,1994,40_44,32.951940
bwa,1994,45_49,21.737180
bwa,1994,50_54,17.206050
bwa,1994,55_59,13.142580
bwa,1994,60_64,8.707072
bwa,1994,65,9.778659
bwa,1994,total_15,351.404200
bwa,1995,15_19,41.272990
bwa,1995,20_24,63.771950
bwa,1995,25_29,58.830970
bwa,1995,30_34,49.548900
bwa,1995,35_39,42.973370
bwa,1995,40_44,34.998290
bwa,1995,45_49,23.227410
bwa,1995,50_54,17.874280
bwa,1995,55_59,13.808200
bwa,1995,60_64,9.228317
bwa,1995,65,10.123150
bwa,1995,total_15,365.657800
bwa,1996,15_19,42.331720
bwa,1996,20_24,66.472730
bwa,1996,25_29,60.736390
bwa,1996,30_34,50.742310
bwa,1996,35_39,43.860680
bwa,1996,40_44,36.508930
bwa,1996,45_49,25.052690
bwa,1996,50_54,18.476830
bwa,1996,55_59,14.447730
bwa,1996,60_64,9.720403
bwa,1996,65,10.553270
bwa,1996,total_15,378.903700
bwa,1997,15_19,43.304650
bwa,1997,20_24,69.401130
bwa,1997,25_29,62.809520
bwa,1997,30_34,52.064820
bwa,1997,35_39,44.699080
bwa,1997,40_44,37.605650
bwa,1997,45_49,27.268050
bwa,1997,50_54,19.014250
bwa,1997,55_59,15.117710
bwa,1997,60_64,10.229760
bwa,1997,65,11.008740
bwa,1997,total_15,392.523400
bwa,1998,15_19,44.113110
bwa,1998,20_24,72.478630
bwa,1998,25_29,65.091640
bwa,1998,30_34,53.516860
bwa,1998,35_39,45.525340
bwa,1998,40_44,38.376400
bwa,1998,45_49,29.624500
bwa,1998,50_54,19.620470
bwa,1998,55_59,15.793390
bwa,1998,60_64,10.755470
bwa,1998,65,11.487710
bwa,1998,total_15,406.383500
bwa,1999,15_19,44.678820
bwa,1999,20_24,75.575100
bwa,1999,25_29,67.623250
bwa,1999,30_34,55.095090
bwa,1999,35_39,46.372670
bwa,1999,40_44,38.991630
bwa,1999,45_49,31.751630
bwa,1999,50_54,20.492550
bwa,1999,55_59,16.441790
bwa,1999,60_64,11.283390
bwa,1999,65,11.989490
bwa,1999,total_15,420.295400
bwa,2000,15_19,44.967210
bwa,2000,20_24,78.564870
bwa,2000,25_29,70.411790
bwa,2000,30_34,56.809360
bwa,2000,35_39,47.283080
bwa,2000,40_44,39.564860
bwa,2000,45_49,33.425270
bwa,2000,50_54,21.721700
bwa,2000,55_59,17.049330
bwa,2000,60_64,11.809380
bwa,2000,65,12.515750
bwa,2000,total_15,434.122600
bwa,2001,15_19,45.187580
bwa,2001,20_24,81.348170
bwa,2001,25_29,72.821340
bwa,2001,30_34,57.986980
bwa,2001,35_39,47.767650
bwa,2001,40_44,39.793250
bwa,2001,45_49,34.554880
bwa,2001,50_54,23.195990
bwa,2001,55_59,17.569250
bwa,2001,60_64,12.281660
bwa,2001,65,13.121380
bwa,2001,total_15,445.628100
bwa,2002,15_19,45.168790
bwa,2002,20_24,84.153790
bwa,2002,25_29,75.599110
bwa,2002,30_34,59.308330
bwa,2002,35_39,48.293250
bwa,2002,40_44,39.891120
bwa,2002,45_49,35.211520
bwa,2002,50_54,24.959330
bwa,2002,55_59,18.015350
bwa,2002,60_64,12.771830
bwa,2002,65,13.740650
bwa,2002,total_15,457.113100
bwa,2003,15_19,44.940340
bwa,2003,20_24,86.895070
bwa,2003,25_29,78.735830
bwa,2003,30_34,60.879530
bwa,2003,35_39,48.909900
bwa,2003,40_44,39.912900
bwa,2003,45_49,35.500890
bwa,2003,50_54,26.790750
bwa,2003,55_59,18.517210
bwa,2003,60_64,13.267500
bwa,2003,65,14.377570
bwa,2003,total_15,468.727500
bwa,2004,15_19,44.574640
bwa,2004,20_24,89.444590
bwa,2004,25_29,82.143850
bwa,2004,30_34,62.831940
bwa,2004,35_39,49.676530
bwa,2004,40_44,39.928950
bwa,2004,45_49,35.602100
bwa,2004,50_54,28.372990
bwa,2004,55_59,19.256590
bwa,2004,60_64,13.749810
bwa,2004,65,15.037330
bwa,2004,total_15,480.619300
bwa,2005,15_19,44.130190
bwa,2005,20_24,91.697500
bwa,2005,25_29,85.715070
bwa,2005,30_34,65.269820
bwa,2005,35_39,50.658150
bwa,2005,40_44,39.998660
bwa,2005,45_49,35.633170
bwa,2005,50_54,29.516360
bwa,2005,55_59,20.313900
bwa,2005,60_64,14.213090
bwa,2005,65,15.727390
bwa,2005,total_15,492.873300
bwa,2006,15_19,43.914980
bwa,2006,20_24,93.169620
bwa,2006,25_29,89.007930
bwa,2006,30_34,68.126010
bwa,2006,35_39,52.104500
bwa,2006,40_44,40.534040
bwa,2006,45_49,35.759200
bwa,2006,50_54,30.325490
bwa,2006,55_59,21.548820
bwa,2006,60_64,14.574460
bwa,2006,65,16.411360
bwa,2006,total_15,505.476400
bwa,2007,15_19,43.614290
bwa,2007,20_24,94.252650
bwa,2007,25_29,92.351350
bwa,2007,30_34,71.365040
bwa,2007,35_39,53.733370
bwa,2007,40_44,41.189150
bwa,2007,45_49,35.843030
bwa,2007,50_54,30.770420
bwa,2007,55_59,23.073300
bwa,2007,60_64,14.890470
bwa,2007,65,17.110280
bwa,2007,total_15,518.193300
bwa,2008,15_19,43.225820
bwa,2008,20_24,94.980900
bwa,2008,25_29,95.630660
bwa,2008,30_34,74.907180
bwa,2008,35_39,55.609350
bwa,2008,40_44,41.981320
bwa,2008,45_49,35.918460
bwa,2008,50_54,30.930680
bwa,2008,55_59,24.682940
bwa,2008,60_64,15.260550
bwa,2008,65,17.813520
bwa,2008,total_15,530.941400
bwa,2009,15_19,42.761570
bwa,2009,20_24,95.459430
bwa,2009,25_29,98.667030
bwa,2009,30_34,78.612390
bwa,2009,35_39,57.834640
bwa,2009,40_44,42.933590
bwa,2009,45_49,36.027800
bwa,2009,50_54,30.957030
bwa,2009,55_59,26.075710
bwa,2009,60_64,15.826960
bwa,2009,65,18.504340
bwa,2009,total_15,543.660500
bwa,2010,15_19,42.234340
bwa,2010,20_24,95.740590
bwa,2010,25_29,101.295800
bwa,2010,30_34,82.369940
bwa,2010,35_39,60.471100
bwa,2010,40_44,44.069160
bwa,2010,45_49,36.203090
bwa,2010,50_54,30.941100
bwa,2010,55_59,27.067680
bwa,2010,60_64,16.654300
bwa,2010,65,19.177720
bwa,2010,total_15,556.224800
bwa,2011,15_19,41.718070
bwa,2011,20_24,95.673630
bwa,2011,25_29,102.979000
bwa,2011,30_34,85.621160
bwa,2011,35_39,63.184100
bwa,2011,40_44,45.265240
bwa,2011,45_49,36.415230
bwa,2011,50_54,30.824300
bwa,2011,55_59,27.608110
bwa,2011,60_64,17.596580
bwa,2011,65,19.860940
bwa,2011,total_15,566.746300
bwa,2012,15_19,41.194980
bwa,2012,20_24,95.511150
bwa,2012,25_29,104.306100
bwa,2012,30_34,88.965490
bwa,2012,35_39,66.264480
bwa,2012,40_44,46.630920
bwa,2012,45_49,36.741500
bwa,2012,50_54,30.674040
bwa,2012,55_59,27.812410
bwa,2012,60_64,18.770440
bwa,2012,65,20.510400
bwa,2012,total_15,577.381900
bwa,2013,15_19,40.627840
bwa,2013,20_24,95.227260
bwa,2013,25_29,105.314300
bwa,2013,30_34,92.269940
bwa,2013,35_39,69.612390
bwa,2013,40_44,48.217720
bwa,2013,45_49,37.185810
bwa,2013,50_54,30.510130
bwa,2013,55_59,27.755420
bwa,2013,60_64,19.996080
bwa,2013,65,21.171890
bwa,2013,total_15,587.888800
bwa,2014,15_19,39.993870
bwa,2014,20_24,94.787750
bwa,2014,25_29,106.087600
bwa,2014,30_34,95.311200
bwa,2014,35_39,73.076770
bwa,2014,40_44,50.110430
bwa,2014,45_49,37.753010
bwa,2014,50_54,30.352370
bwa,2014,55_59,27.561220
bwa,2014,60_64,21.018050
bwa,2014,65,21.909310
bwa,2014,total_15,597.961600
bwa,2015,15_19,39.311230
bwa,2015,20_24,94.184040
bwa,2015,25_29,106.676400
bwa,2015,30_34,97.945060
bwa,2015,35_39,76.577770
bwa,2015,40_44,52.370790
bwa,2015,45_49,38.463090
bwa,2015,50_54,30.227830
bwa,2015,55_59,27.312470
bwa,2015,60_64,21.692610
bwa,2015,65,22.752560
bwa,2015,total_15,607.513800
bwa,2016,15_19,38.731460
bwa,2016,20_24,93.481190
bwa,2016,25_29,106.755000
bwa,2016,30_34,99.763290
bwa,2016,35_39,79.979480
bwa,2016,40_44,55.083570
bwa,2016,45_49,39.516200
bwa,2016,50_54,30.317030
bwa,2016,55_59,27.063890
bwa,2016,60_64,22.018920
bwa,2016,65,23.769640
bwa,2016,total_15,616.479600
bwa,2017,15_19,38.121490
bwa,2017,20_24,92.701580
bwa,2017,25_29,106.657200
bwa,2017,30_34,101.098700
bwa,2017,35_39,83.348340
bwa,2017,40_44,58.063620
bwa,2017,45_49,40.689100
bwa,2017,50_54,30.490260
bwa,2017,55_59,26.771580
bwa,2017,60_64,22.064060
bwa,2017,65,24.831400
bwa,2017,total_15,624.837400
bwa,2018,15_19,37.540910
bwa,2018,20_24,91.855720
bwa,2018,25_29,106.434800
bwa,2018,30_34,102.075200
bwa,2018,35_39,86.579200
bwa,2018,40_44,61.237330
bwa,2018,45_49,42.052780
bwa,2018,50_54,30.766600
bwa,2018,55_59,26.470530
bwa,2018,60_64,21.907880
bwa,2018,65,25.886680
bwa,2018,total_15,632.807700
bwa,2019,15_19,37.088650
bwa,2019,20_24,90.976740
bwa,2019,25_29,106.142300
bwa,2019,30_34,102.874100
bwa,2019,35_39,89.522430
bwa,2019,40_44,64.520190
bwa,2019,45_49,43.717030
bwa,2019,50_54,31.171490
bwa,2019,55_59,26.202830
bwa,2019,60_64,21.668710
bwa,2019,65,26.859690
bwa,2019,total_15,640.744200
bwa,2020,15_19,36.824550
bwa,2020,20_24,90.099240
bwa,2020,25_29,105.783500
bwa,2020,30_34,103.589100
bwa,2020,35_39,92.085130
bwa,2020,40_44,67.861350
bwa,2020,45_49,45.737050
bwa,2020,50_54,31.727690
bwa,2020,55_59,25.993480
bwa,2020,60_64,21.410520
bwa,2020,65,27.710290
bwa,2020,total_15,648.821800
bra,1985,15_19,5180.349000
bra,1985,20_24,6304.833000
bra,1985,25_29,5626.586000
bra,1985,30_34,4749.336000
bra,1985,35_39,3799.501000
bra,1985,40_44,2962.582000
bra,1985,45_49,2552.636000
bra,1985,50_54,1868.464000
bra,1985,55_59,1471.356000
bra,1985,60_64,896.949400
bra,1985,65,945.132100
bra,1986,15_19,5193.065000
bra,1986,20_24,6368.488000
bra,1986,25_29,5789.354000
bra,1986,30_34,4898.898000
bra,1986,35_39,3952.286000
bra,1986,40_44,3061.032000
bra,1986,45_49,2604.698000
bra,1986,50_54,1912.830000
bra,1986,55_59,1484.161000
bra,1986,60_64,916.629700
bra,1986,65,956.112900
bra,1987,15_19,5278.053000
bra,1987,20_24,6450.736000
bra,1987,25_29,5997.011000
bra,1987,30_34,5048.603000
bra,1987,35_39,4119.220000
bra,1987,40_44,3200.372000
bra,1987,45_49,2653.219000
bra,1987,50_54,2030.439000
bra,1987,55_59,1531.287000
bra,1987,60_64,994.847600
bra,1987,65,1060.186000
bra,1988,15_19,5258.519000
bra,1988,20_24,6425.630000
bra,1988,25_29,6167.181000
bra,1988,30_34,5184.354000
bra,1988,35_39,4279.535000
bra,1988,40_44,3327.751000
bra,1988,45_49,2670.243000
bra,1988,50_54,2124.243000
bra,1988,55_59,1546.969000
bra,1988,60_64,1036.879000
bra,1988,65,1097.375000
bra,1989,15_19,5357.769000
bra,1989,20_24,6425.557000
bra,1989,25_29,6323.653000
bra,1989,30_34,5346.615000
bra,1989,35_39,4452.228000
bra,1989,40_44,3472.799000
bra,1989,45_49,2709.079000
bra,1989,50_54,2162.928000
bra,1989,55_59,1535.315000
bra,1989,60_64,1036.803000
bra,1989,65,1070.408000
bra,1990,15_19,5335.581000
bra,1990,20_24,6417.914000
bra,1990,25_29,6436.826000
bra,1990,30_34,5489.251000
bra,1990,35_39,4591.063000
bra,1990,40_44,3615.659000
bra,1990,45_49,2770.008000
bra,1990,50_54,2241.585000
bra,1990,55_59,1585.990000
bra,1990,60_64,1072.239000
bra,1990,65,1120.201000
bra,1990,total_15,40676.320000
bra,1991,15_19,5492.151000
bra,1991,20_24,6433.721000
bra,1991,25_29,6502.504000
bra,1991,30_34,5659.303000
bra,1991,35_39,4734.302000
bra,1991,40_44,3769.189000
bra,1991,45_49,2857.182000
bra,1991,50_54,2297.281000
bra,1991,55_59,1644.054000
bra,1991,60_64,1145.271000
bra,1991,65,1266.337000
bra,1991,total_15,41801.290000
bra,1992,15_19,5664.879000
bra,1992,20_24,6454.889000
bra,1992,25_29,6517.808000
bra,1992,30_34,5838.511000
bra,1992,35_39,4861.965000
bra,1992,40_44,3925.299000
bra,1992,45_49,2965.319000
bra,1992,50_54,2336.619000
bra,1992,55_59,1718.436000
bra,1992,60_64,1208.305000
bra,1992,65,1423.411000
bra,1992,total_15,42915.440000
bra,1993,15_19,5730.997000
bra,1993,20_24,6483.829000
bra,1993,25_29,6527.975000
bra,1993,30_34,6041.884000
bra,1993,35_39,5008.768000
bra,1993,40_44,4095.933000
bra,1993,45_49,3101.094000
bra,1993,50_54,2336.800000
bra,1993,55_59,1771.066000
bra,1993,60_64,1189.020000
bra,1993,65,1427.957000
bra,1993,total_15,43715.320000
bra,1994,15_19,5740.748000
bra,1994,20_24,6543.799000
bra,1994,25_29,6511.587000
bra,1994,30_34,6198.651000
bra,1994,35_39,5150.896000
bra,1994,40_44,4249.942000
bra,1994,45_49,3234.792000
bra,1994,50_54,2390.288000
bra,1994,55_59,1849.889000
bra,1994,60_64,1196.415000
bra,1994,65,1461.933000
bra,1994,total_15,44528.940000
bra,1995,15_19,5743.242000
bra,1995,20_24,6630.953000
bra,1995,25_29,6511.929000
bra,1995,30_34,6311.162000
bra,1995,35_39,5309.651000
bra,1995,40_44,4400.765000
bra,1995,45_49,3373.221000
bra,1995,50_54,2468.621000
bra,1995,55_59,1915.903000
bra,1995,60_64,1217.724000
bra,1995,65,1491.812000
bra,1995,total_15,45374.980000
bra,1996,15_19,5505.801000
bra,1996,20_24,6612.156000
bra,1996,25_29,6455.235000
bra,1996,30_34,6333.784000
bra,1996,35_39,5439.002000
bra,1996,40_44,4500.232000
bra,1996,45_49,3478.566000
bra,1996,50_54,2503.385000
bra,1996,55_59,1914.201000
bra,1996,60_64,1207.684000
bra,1996,65,1454.228000
bra,1996,total_15,45404.280000
bra,1997,15_19,5664.531000
bra,1997,20_24,6853.409000
bra,1997,25_29,6533.117000
bra,1997,30_34,6405.407000
bra,1997,35_39,5663.145000
bra,1997,40_44,4636.805000
bra,1997,45_49,3626.124000
bra,1997,50_54,2592.024000
bra,1997,55_59,1929.872000
bra,1997,60_64,1256.735000
bra,1997,65,1505.015000
bra,1997,total_15,46666.180000
bra,1998,15_19,5689.220000
bra,1998,20_24,7006.762000
bra,1998,25_29,6600.943000
bra,1998,30_34,6388.739000
bra,1998,35_39,5831.742000
bra,1998,40_44,4739.265000
bra,1998,45_49,3750.309000
bra,1998,50_54,2691.038000
bra,1998,55_59,1939.486000
bra,1998,60_64,1320.581000
bra,1998,65,1572.373000
bra,1998,total_15,47530.460000
bra,1999,15_19,5708.664000
bra,1999,20_24,7161.508000
bra,1999,25_29,6699.839000
bra,1999,30_34,6401.497000
bra,1999,35_39,5999.445000
bra,1999,40_44,4884.322000
bra,1999,45_49,3900.120000
bra,1999,50_54,2817.802000
bra,1999,55_59,1976.729000
bra,1999,60_64,1379.572000
bra,1999,65,1641.019000
bra,1999,total_15,48570.520000
bra,2000,15_19,5599.974000
bra,2000,20_24,7286.220000
bra,2000,25_29,6794.975000
bra,2000,30_34,6396.312000
bra,2000,35_39,6092.119000
bra,2000,40_44,5043.553000
bra,2000,45_49,4030.041000
bra,2000,50_54,2939.091000
bra,2000,55_59,2035.287000
bra,2000,60_64,1408.108000
bra,2000,65,1647.786000
bra,2000,total_15,49273.460000
bra,2001,15_19,5433.669000
bra,2001,20_24,7390.537000
bra,2001,25_29,6902.006000
bra,2001,30_34,6393.442000
bra,2001,35_39,6133.487000
bra,2001,40_44,5207.587000
bra,2001,45_49,4145.160000
bra,2001,50_54,3056.946000
bra,2001,55_59,2104.700000
bra,2001,60_64,1421.922000
bra,2001,65,1660.055000
bra,2001,total_15,49849.510000
bra,2002,15_19,5408.091000
bra,2002,20_24,7568.794000
bra,2002,25_29,7012.125000
bra,2002,30_34,6445.992000
bra,2002,35_39,6184.467000
bra,2002,40_44,5396.668000
bra,2002,45_49,4305.923000
bra,2002,50_54,3192.002000
bra,2002,55_59,2203.332000
bra,2002,60_64,1491.241000
bra,2002,65,1671.038000
bra,2002,total_15,50879.670000
bra,2003,15_19,5227.251000
bra,2003,20_24,7729.384000
bra,2003,25_29,7215.465000
bra,2003,30_34,6499.612000
bra,2003,35_39,6167.781000
bra,2003,40_44,5554.237000
bra,2003,45_49,4391.668000
bra,2003,50_54,3328.178000
bra,2003,55_59,2277.948000
bra,2003,60_64,1507.435000
bra,2003,65,1763.206000
bra,2003,total_15,51662.170000
bra,2004,15_19,5281.098000
bra,2004,20_24,7902.089000
bra,2004,25_29,7403.523000
bra,2004,30_34,6599.043000
bra,2004,35_39,6192.588000
bra,2004,40_44,5703.703000
bra,2004,45_49,4599.723000
bra,2004,50_54,3486.746000
bra,2004,55_59,2399.375000
bra,2004,60_64,1517.393000
bra,2004,65,1746.726000
bra,2004,total_15,52832.010000
bra,2005,15_19,5309.468000
bra,2005,20_24,8036.909000
bra,2005,25_29,7579.901000
bra,2005,30_34,6687.440000
bra,2005,35_39,6208.796000
bra,2005,40_44,5848.720000
bra,2005,45_49,4719.229000
bra,2005,50_54,3615.056000
bra,2005,55_59,2513.851000
bra,2005,60_64,1561.671000
bra,2005,65,1784.063000
bra,2005,total_15,53865.100000
bra,2006,15_19,5048.278000
bra,2006,20_24,7930.971000
bra,2006,25_29,7729.428000
bra,2006,30_34,6796.096000
bra,2006,35_39,6242.947000
bra,2006,40_44,5893.153000
bra,2006,45_49,4863.729000
bra,2006,50_54,3768.698000
bra,2006,55_59,2595.677000
bra,2006,60_64,1610.342000
bra,2006,65,1940.576000
bra,2006,total_15,54419.900000
bra,2007,15_19,4950.120000
bra,2007,20_24,7797.981000
bra,2007,25_29,7858.123000
bra,2007,30_34,6966.010000
bra,2007,35_39,6241.183000
bra,2007,40_44,5929.308000
bra,2007,45_49,5042.450000
bra,2007,50_54,3869.614000
bra,2007,55_59,2713.493000
bra,2007,60_64,1697.887000
bra,2007,65,1835.740000
bra,2007,total_15,54901.910000
bra,2008,15_19,4722.815000
bra,2008,20_24,7817.594000
bra,2008,25_29,8110.912000
bra,2008,30_34,7133.787000
bra,2008,35_39,6315.381000
bra,2008,40_44,5919.406000
bra,2008,45_49,5281.267000
bra,2008,50_54,4021.117000
bra,2008,55_59,2854.252000
bra,2008,60_64,1768.783000
bra,2008,65,1925.581000
bra,2008,total_15,55870.890000
bra,2009,15_19,4683.232000
bra,2009,20_24,7685.654000
bra,2009,25_29,8226.454000
bra,2009,30_34,7304.677000
bra,2009,35_39,6411.335000
bra,2009,40_44,5983.647000
bra,2009,45_49,5427.027000
bra,2009,50_54,4157.939000
bra,2009,55_59,2963.213000
bra,2009,60_64,1809.025000
bra,2009,65,1941.432000
bra,2009,total_15,56593.630000
bra,2010,15_19,4600.357000
bra,2010,20_24,7536.322000
bra,2010,25_29,8257.706000
bra,2010,30_34,7467.945000
bra,2010,35_39,6507.001000
bra,2010,40_44,6010.199000
bra,2010,45_49,5550.801000
bra,2010,50_54,4316.622000
bra,2010,55_59,3075.965000
bra,2010,60_64,1917.236000
bra,2010,65,2012.652000
bra,2010,total_15,57252.810000
bra,2011,15_19,4586.876000
bra,2011,20_24,7430.851000
bra,2011,25_29,8277.435000
bra,2011,30_34,7660.208000
bra,2011,35_39,6642.599000
bra,2011,40_44,6045.585000
bra,2011,45_49,5631.802000
bra,2011,50_54,4479.811000
bra,2011,55_59,3183.913000
bra,2011,60_64,2009.346000
bra,2011,65,2078.948000
bra,2011,total_15,58027.370000
bra,2012,15_19,4594.684000
bra,2012,20_24,7316.227000
bra,2012,25_29,8230.854000
bra,2012,30_34,7848.060000
bra,2012,35_39,6794.404000
bra,2012,40_44,6086.269000
bra,2012,45_49,5671.337000
bra,2012,50_54,4654.164000
bra,2012,55_59,3283.732000
bra,2012,60_64,2104.792000
bra,2012,65,2146.605000
bra,2012,total_15,58731.130000
bra,2013,15_19,4615.829000
bra,2013,20_24,7210.391000
bra,2013,25_29,8138.952000
bra,2013,30_34,8016.239000
bra,2013,35_39,6960.643000
bra,2013,40_44,6140.536000
bra,2013,45_49,5686.275000
bra,2013,50_54,4826.928000
bra,2013,55_59,3382.277000
bra,2013,60_64,2202.769000
bra,2013,65,2217.191000
bra,2013,total_15,59398.030000
bra,2014,15_19,4636.534000
bra,2014,20_24,7136.680000
bra,2014,25_29,8033.711000
bra,2014,30_34,8142.846000
bra,2014,35_39,7138.070000
bra,2014,40_44,6218.207000
bra,2014,45_49,5702.489000
bra,2014,50_54,4978.419000
bra,2014,55_59,3490.152000
bra,2014,60_64,2302.198000
bra,2014,65,2292.789000
bra,2014,total_15,60072.090000
bra,2015,15_19,4646.141000
bra,2015,20_24,7107.274000
bra,2015,25_29,7935.216000
bra,2015,30_34,8213.860000
bra,2015,35_39,7321.039000
bra,2015,40_44,6323.608000
bra,2015,45_49,5735.662000
bra,2015,50_54,5096.591000
bra,2015,55_59,3612.121000
bra,2015,60_64,2402.159000
bra,2015,65,2374.400000
bra,2015,total_15,60768.070000
bra,2016,15_19,4635.610000
bra,2016,20_24,7109.040000
bra,2016,25_29,7830.929000
bra,2016,30_34,8222.622000
bra,2016,35_39,7497.219000
bra,2016,40_44,6443.297000
bra,2016,45_49,5770.012000
bra,2016,50_54,5170.438000
bra,2016,55_59,3733.251000
bra,2016,60_64,2490.674000
bra,2016,65,2460.829000
bra,2016,total_15,61363.920000
bra,2017,15_19,4620.023000
bra,2017,20_24,7156.692000
bra,2017,25_29,7731.463000
bra,2017,30_34,8181.735000
bra,2017,35_39,7684.131000
bra,2017,40_44,6591.309000
bra,2017,45_49,5820.930000
bra,2017,50_54,5217.095000
bra,2017,55_59,3870.656000
bra,2017,60_64,2578.517000
bra,2017,65,2553.743000
bra,2017,total_15,62006.290000
bra,2018,15_19,4590.848000
bra,2018,20_24,7230.046000
bra,2018,25_29,7647.549000
bra,2018,30_34,8102.982000
bra,2018,35_39,7859.848000
bra,2018,40_44,6759.637000
bra,2018,45_49,5890.612000
bra,2018,50_54,5246.804000
bra,2018,55_59,4010.079000
bra,2018,60_64,2669.011000
bra,2018,65,2651.928000
bra,2018,total_15,62659.340000
bra,2019,15_19,4536.024000
bra,2019,20_24,7298.142000
bra,2019,25_29,7593.466000
bra,2019,30_34,8006.660000
bra,2019,35_39,7992.045000
bra,2019,40_44,6936.152000
bra,2019,45_49,5980.815000
bra,2019,50_54,5275.999000
bra,2019,55_59,4129.734000
bra,2019,60_64,2767.153000
bra,2019,65,2752.960000
bra,2019,total_15,63269.150000
bra,2020,15_19,4450.078000
bra,2020,20_24,7342.021000
bra,2020,25_29,7578.367000
bra,2020,30_34,7909.097000
bra,2020,35_39,8062.436000
bra,2020,40_44,7112.052000
bra,2020,45_49,6093.012000
bra,2020,50_54,5316.424000
bra,2020,55_59,4217.668000
bra,2020,60_64,2875.301000
bra,2020,65,2855.625000
bra,2020,total_15,63812.080000
brn,1981,15_19,3.746274
brn,1981,20_24,8.579520
brn,1981,25_29,10.528830
brn,1981,30_34,8.445759
brn,1981,35_39,6.663882
brn,1981,40_44,5.005436
brn,1981,45_49,3.854343
brn,1981,50_54,2.998040
brn,1981,55_59,2.167382
brn,1981,60_64,1.474541
brn,1981,65,1.614591
brn,1982,15_19,3.458277
brn,1982,20_24,8.466446
brn,1982,25_29,10.470760
brn,1982,30_34,9.120087
brn,1982,35_39,6.947725
